ts,temp,new_point
2023-03-08 21:50:00,25.619293062689,54.19415185488145
2023-03-08 21:55:00,25.630039820133643,54.29095709513875
2023-03-08 22:00:00,25.640786577578282,54.38776233539606
2023-03-08 22:05:00,25.651533335022926,54.484567575653365
2023-03-08 22:10:00,25.66228009246757,54.58137281591067
2023-03-08 22:15:00,25.673026849912212,54.67817805616799
2023-03-08 22:20:00,25.68377360735686,54.7749832964253
2023-03-08 22:25:00,25.694520364801498,54.8717885366826
2023-03-08 22:30:00,25.70526712224614,54.96859377693991
2023-03-08 22:35:00,25.716013879690784,55.065399017197215
2023-03-08 22:40:00,25.726760637135428,55.16220425745453
2023-03-08 22:45:00,25.737507394580067,55.25900949771183
2023-03-08 22:50:00,25.74825415202471,55.35581473796915
2023-03-08 22:55:00,25.759000909469357,55.452619978226444
2023-03-08 23:00:00,25.769747666913993,55.54942521848376
2023-03-08 23:05:00,25.780494424358643,55.646230458741066
2023-03-08 23:10:00,25.791241181803283,55.743035698998376
2023-03-08 23:15:00,25.801987939247926,55.83984093925568
2023-03-08 23:20:00,25.81273469669257,55.936646179512984
2023-03-08 23:25:00,25.82348145413721,56.0334514197703
2023-03-08 23:30:00,25.834228211581852,56.1302566600276
2023-03-08 23:35:00,25.844974969026495,56.227061900284916
2023-03-08 23:40:00,25.85572172647114,56.32386714054223
2023-03-08 23:45:00,25.866468483915778,56.42067238079953
2023-03-08 23:50:00,25.877215241360428,56.51747762105684
2023-03-08 23:55:00,25.887961998805068,56.614282861314145
2023-03-09 00:00:00,25.89870875624971,56.71108810157146
2023-03-09 00:05:00,25.909455513694354,56.80789334182876
2023-03-09 00:10:00,25.920202271138994,56.90469858208608
2023-03-09 00:15:00,25.930949028583637,57.00150382234338
2023-03-09 00:20:00,25.94169578602828,57.09830906260069
2023-03-09 00:25:00,25.952442543472923,57.195114302857995
2023-03-09 00:30:00,25.963189300917563,57.291919543115306
2023-03-09 00:35:00,25.97393605836221,57.388724783372616
2023-03-09 00:40:00,25.984682815806853,57.48553002362991
2023-03-09 00:45:00,25.995429573251496,57.58233526388723
2023-03-09 00:50:00,26.00617633069614,57.67914050414453
2023-03-09 00:55:00,26.01692308814078,57.775945744401845
2023-03-09 01:00:00,26.02766984558542,57.872750984659156
2023-03-09 01:05:00,26.038416603030065,57.96955622491646
2023-03-09 01:10:00,26.049163360474704,58.06636146517376
2023-03-09 01:15:00,26.059910117919348,58.163166705431074
2023-03-09 01:20:00,26.070656875363994,58.25997194568839
2023-03-09 01:25:00,26.081403632808637,58.35677718594569
2023-03-09 01:30:00,26.09215039025328,58.453582426203006
2023-03-09 01:35:00,26.10289714769792,58.55038766646031
2023-03-09 01:40:00,26.113643905142563,58.64719290671762
2023-03-09 01:45:00,26.124390662587206,58.743998146974924
2023-03-09 01:50:00,26.13513742003185,58.84080338723223
2023-03-09 01:55:00,26.14588417747649,58.937608627489546
2023-03-09 02:00:00,26.156630934921132,59.03441386774684
2023-03-09 02:05:00,26.167377692365775,59.13121910800416
2023-03-09 02:10:00,26.178124449810422,59.22802434826147
2023-03-09 02:15:00,26.188871207255065,59.324829588518774
2023-03-09 02:20:00,26.199617964699705,59.42163482877609
2023-03-09 02:25:00,26.210364722144348,59.51844006903339
2023-03-09 02:30:00,26.22111147958899,59.61524530929071
2023-03-09 02:35:00,26.231858237033634,59.712050549548
2023-03-09 02:40:00,26.242604994478274,59.80885578980532
2023-03-09 02:45:00,26.253351751922917,59.905661030062625
2023-03-09 02:50:00,26.26409850936756,60.002466270319935
2023-03-09 02:55:00,26.2748452668122,60.09927151057724
2023-03-09 03:00:00,26.28559202425685,60.19607675083454
2023-03-09 03:05:00,26.29633878170149,60.29288199109186
2023-03-09 03:10:00,26.307085539146133,60.38968723134916
2023-03-09 03:15:00,26.317832296590776,60.486492471606475
2023-03-09 03:20:00,26.328579054035416,60.583297711863786
2023-03-09 03:25:00,26.33932581148006,60.68010295212109
2023-03-09 03:30:00,26.350072568924702,60.77690819237839
2023-03-09 03:35:00,26.360819326369345,60.873713432635704
2023-03-09 03:40:00,26.371566083813985,60.97051867289302
2023-03-09 03:45:00,26.382312841258635,61.06732391315032
2023-03-09 03:50:00,26.393059598703275,61.164129153407636
2023-03-09 03:55:00,26.403806356147918,61.26093439366493
2023-03-09 04:00:00,26.41455311359256,61.35773963392225
2023-03-09 04:05:00,26.4252998710372,61.454544874179554
2023-03-09 04:10:00,26.436046628481844,61.55135011443686
2023-03-09 04:15:00,26.446793385926487,61.648155354694175
2023-03-09 04:20:00,26.457540143371126,61.74496059495147
2023-03-09 04:25:00,26.46828690081577,61.84176583520879
2023-03-09 04:30:00,26.479033658260416,61.938571075466086
2023-03-09 04:35:00,26.48978041570506,62.035376315723404
2023-03-09 04:40:00,26.500527173149703,62.132181555980715
2023-03-09 04:45:00,26.511273930594346,62.22898679623802
2023-03-09 04:50:00,26.522020688038985,62.32579203649532
2023-03-09 04:55:00,26.53276744548363,62.42259727675263
2023-03-09 05:00:00,26.54351420292827,62.51940251700995
2023-03-09 05:05:00,26.55426096037291,62.61620775726725
2023-03-09 05:10:00,26.565007717817554,62.713012997524565
2023-03-09 05:15:00,26.5757544752622,62.80981823778187
2023-03-09 05:20:00,26.586501232706844,62.90662347803917
2023-03-09 05:25:00,26.597247990151487,63.00342871829648
2023-03-09 05:30:00,26.607994747596127,63.10023395855379
2023-03-09 05:35:00,26.61874150504077,63.197039198811105
2023-03-09 05:40:00,26.629488262485413,63.2938444390684
2023-03-09 05:45:00,26.640235019930056,63.39064967932572
2023-03-09 05:50:00,26.650981777374696,63.487454919583016
2023-03-09 05:55:00,26.66172853481934,63.58426015984033
2023-03-09 06:00:00,26.672475292263982,63.68106540009764
2023-03-09 06:05:00,26.683222049708622,63.77787064035495
2023-03-09 06:10:00,26.693968807153272,63.87467588061225
2023-03-09 06:15:00,26.70471556459791,63.97148112086956
2023-03-09 06:20:00,26.715462322042555,64.06828636112688
2023-03-09 06:25:00,26.726209079487198,64.16509160138418
2023-03-09 06:30:00,26.736955836931838,64.26189684164149
2023-03-09 06:35:00,26.74770259437648,64.3587020818988
2023-03-09 06:40:00,26.758449351821124,64.45550732215611
2023-03-09 06:45:00,26.769196109265767,64.5523125624134
2023-03-09 06:50:00,26.779942866710407,64.64911780267072
2023-03-09 06:55:00,26.790689624155057,64.74592304292804
2023-03-09 07:00:00,26.801436381599697,64.84272828318532
2023-03-09 07:05:00,26.81218313904434,64.93953352344265
2023-03-09 07:10:00,26.822929896488983,65.03633876369994
2023-03-09 07:15:00,26.833676653933622,65.13314400395726
2023-03-09 07:20:00,26.844423411378266,65.22994924421457
2023-03-09 07:25:00,26.85517016882291,65.32675448447188
2023-03-09 07:30:00,26.865916926267552,65.42355972472919
2023-03-09 07:35:00,26.87666368371219,65.52036496498648
2023-03-09 07:40:00,26.887410441156838,65.61717020524381
2023-03-09 07:45:00,26.89815719860148,65.7139754455011
2023-03-09 07:50:00,26.908903956046125,65.81078068575842
2023-03-09 07:55:00,26.919650713490768,65.90758592601573
2023-03-09 08:00:00,26.930397470935407,66.00439116627304
2023-03-09 08:05:00,26.94114422838005,66.10119640653035
2023-03-09 08:10:00,26.951890985824694,66.19800164678766
2023-03-09 08:15:00,26.962637743269333,66.29480688704496
2023-03-09 08:20:00,26.973384500713976,66.39161212730227
2023-03-09 08:25:00,26.984131258158623,66.48841736755958
2023-03-09 08:30:00,26.994878015603266,66.58522260781689
2023-03-09 08:35:00,27.00562477304791,66.68202784807418
2023-03-09 08:40:00,27.016371530492552,66.77883308833151
2023-03-09 08:45:00,27.027118287937192,66.87563832858882
2023-03-09 08:50:00,27.037865045381835,66.97244356884612
2023-03-09 08:55:00,27.04861180282648,67.06924880910343
2023-03-09 09:00:00,27.059358560271118,67.16605404936074
2023-03-09 09:05:00,27.07010531771576,67.26285928961805
2023-03-09 09:10:00,27.080852075160408,67.35966452987535
2023-03-09 09:15:00,27.09159883260505,67.45646977013267
2023-03-09 09:20:00,27.102345590049694,67.55327501038997
2023-03-09 09:25:00,27.113092347494334,67.65008025064728
2023-03-09 09:30:00,27.123839104938977,67.74688549090459
2023-03-09 09:35:00,27.13458586238362,67.84369073116189
2023-03-09 09:40:00,27.145332619828263,67.94049597141921
2023-03-09 09:45:00,27.156079377272903,68.0373012116765
2023-03-09 09:50:00,27.166826134717546,68.13410645193382
2023-03-09 09:55:00,27.177572892162193,68.23091169219111
2023-03-09 10:00:00,27.188319649606836,68.32771693244844
2023-03-09 10:05:00,27.19906640705148,68.42452217270574
2023-03-09 10:10:00,27.20981316449612,68.52132741296305
2023-03-09 10:15:00,27.22055992194076,68.61813265322036
2023-03-09 10:20:00,27.231306679385405,68.71493789347767
2023-03-09 10:25:00,27.242053436830044,68.81174313373498
2023-03-09 10:30:00,27.252800194274688,68.90854837399228
2023-03-09 10:35:00,27.26354695171933,69.0053536142496
2023-03-09 10:40:00,27.274293709163974,69.1021588545069
2023-03-09 10:45:00,27.285040466608613,69.19896409476421
2023-03-09 10:50:00,27.295787224053264,69.29576933502152
2023-03-09 10:55:00,27.306533981497903,69.39257457527881
2023-03-09 11:00:00,27.317280738942546,69.48937981553614
2023-03-09 11:05:00,27.32802749638719,69.58618505579344
2023-03-09 11:10:00,27.33877425383183,69.68299029605075
2023-03-09 11:15:00,27.349521011276472,69.77979553630804
2023-03-09 11:20:00,27.360267768721116,69.87660077656537
2023-03-09 11:25:00,27.371014526165755,69.97340601682266
2023-03-09 11:30:00,27.3817612836104,70.07021125707998
2023-03-09 11:35:00,27.392508041055045,70.16701649733729
2023-03-09 11:40:00,27.403254798499688,70.2638217375946
2023-03-09 11:45:00,27.41400155594433,70.36062697785191
2023-03-09 11:50:00,27.424748313388974,70.4574322181092
2023-03-09 11:55:00,27.435495070833614,70.55423745836652
2023-03-09 12:00:00,27.446241828278257,70.65104269862383
2023-03-09 12:05:00,27.4569885857229,70.74784793888114
2023-03-09 12:10:00,27.46773534316754,70.84465317913845
2023-03-09 12:15:00,27.478482100612183,70.94145841939574
2023-03-09 12:20:00,27.48922885805683,71.03826365965307
2023-03-09 12:25:00,27.499975615501473,71.13506889991037
2023-03-09 12:30:00,27.510722372946116,71.23187414016768
2023-03-09 12:35:00,27.521469130390756,71.32867938042499
2023-03-09 12:40:00,27.5322158878354,71.4254846206823
2023-03-09 12:45:00,27.542962645280042,71.5222898609396
2023-03-09 12:50:00,27.553709402724685,71.6190951011969
2023-03-09 12:55:00,27.564456160169325,71.71590034145423
2023-03-09 13:00:00,27.575202917613968,71.81270558171151
2023-03-09 13:05:00,27.585949675058615,71.90951082196884
2023-03-09 13:10:00,27.59669643250325,72.00631606222613
2023-03-09 13:15:00,27.6074431899479,72.10312130248344
2023-03-09 13:20:00,27.61818994739254,72.19992654274076
2023-03-09 13:25:00,27.628936704837184,72.29673178299807
2023-03-09 13:30:00,27.639683462281827,72.39353702325538
2023-03-09 13:35:00,27.65043021972647,72.49034226351267
2023-03-09 13:40:00,27.66117697717111,72.58714750377
2023-03-09 13:45:00,27.671923734615753,72.6839527440273
2023-03-09 13:50:00,27.682670492060396,72.7807579842846
2023-03-09 13:55:00,27.693417249505035,72.87756322454192
2023-03-09 14:00:00,27.704164006949686,72.97436846479923
2023-03-09 14:05:00,27.714910764394325,73.07117370505652
2023-03-09 14:10:00,27.72565752183897,73.16797894531383
2023-03-09 14:15:00,27.73640427928361,73.26478418557114
2023-03-09 14:20:00,27.74715103672825,73.36158942582844
2023-03-09 14:25:00,27.757897794172894,73.45839466608577
2023-03-09 14:30:00,27.768644551617538,73.55519990634306
2023-03-09 14:35:00,27.77939130906218,73.65200514660037
2023-03-09 14:40:00,27.79013806650682,73.74881038685768
2023-03-09 14:45:00,27.800884823951467,73.845615627115
2023-03-09 14:50:00,27.81163158139611,73.94242086737229
2023-03-09 14:55:00,27.822378338840753,74.0392261076296
2023-03-09 15:00:00,27.833125096285396,74.13603134788693
2023-03-09 15:05:00,27.843871853730036,74.23283658814422
2023-03-09 15:10:00,27.85461861117468,74.32964182840153
2023-03-09 15:15:00,27.865365368619322,74.42644706865885
2023-03-09 15:20:00,27.876112126063962,74.52325230891614
2023-03-09 15:25:00,27.886858883508605,74.62005754917345
2023-03-09 15:30:00,27.897605640953252,74.71686278943076
2023-03-09 15:35:00,27.908352398397895,74.81366802968807
2023-03-09 15:40:00,27.919099155842538,74.91047326994537
2023-03-09 15:45:00,27.92984591328718,75.0072785102027
2023-03-09 15:50:00,27.94059267073182,75.10408375046
2023-03-09 15:55:00,27.951339428176464,75.2008889907173
2023-03-09 16:00:00,27.962086185621107,75.29769423097463
2023-03-09 16:05:00,27.972832943065747,75.39449947123192
2023-03-09 16:10:00,27.98357970051039,75.49130471148924
2023-03-09 16:15:00,27.994326457955037,75.58810995174656
2023-03-09 16:20:00,28.00507321539968,75.68491519200386
2023-03-09 16:25:00,28.015819972844323,75.78172043226117
2023-03-09 16:30:00,28.026566730288963,75.87852567251846
2023-03-09 16:35:00,28.037313487733606,75.97533091277577
2023-03-09 16:40:00,28.04806024517825,76.07213615303307
2023-03-09 16:45:00,28.058807002622892,76.1689413932904
2023-03-09 16:50:00,28.06955376006753,76.2657466335477
2023-03-09 16:55:00,28.080300517512175,76.362551873805
2023-03-09 17:00:00,28.09104727495682,76.45935711406233
2023-03-09 17:05:00,28.101794032401465,76.55616235431962
2023-03-09 17:10:00,28.112540789846108,76.65296759457694
2023-03-09 17:15:00,28.123287547290747,76.74977283483423
2023-03-09 17:20:00,28.13403430473539,76.84657807509156
2023-03-09 17:25:00,28.144781062180034,76.94338331534885
2023-03-09 17:30:00,28.155527819624673,77.04018855560616
2023-03-09 17:35:00,28.166274577069316,77.13699379586349
2023-03-09 17:40:00,28.17702133451396,77.23379903612079
2023-03-09 17:45:00,28.187768091958606,77.3306042763781
2023-03-09 17:50:00,28.198514849403242,77.4274095166354
2023-03-09 17:55:00,28.209261606847893,77.5242147568927
2023-03-09 18:00:00,28.220008364292532,77.62101999715
2023-03-09 18:05:00,28.230755121737175,77.71782523740733
2023-03-09 18:10:00,28.24150187918182,77.81463047766464
2023-03-09 18:15:00,28.252248636626458,77.91143571792193
2023-03-09 18:20:00,28.2629953940711,78.00824095817926
2023-03-09 18:25:00,28.273742151515744,78.10504619843655
2023-03-09 18:30:00,28.284488908960387,78.20185143869386
2023-03-09 18:35:00,28.295235666405027,78.29865667895116
2023-03-09 18:40:00,28.305982423849674,78.39546191920849
2023-03-09 18:45:00,28.316729181294317,78.49226715946578
2023-03-09 18:50:00,28.32747593873896,78.5890723997231
2023-03-09 18:55:00,28.338222696183603,78.68587763998042
2023-03-09 19:00:00,28.348969453628243,78.7826828802377
2023-03-09 19:05:00,28.359716211072886,78.87948812049503
2023-03-09 19:10:00,28.37046296851753,78.97629336075232
2023-03-09 19:15:00,28.38120972596217,79.07309860100963
2023-03-09 19:20:00,28.391956483406812,79.16990384126693
2023-03-09 19:25:00,28.40270324085146,79.26670908152425
2023-03-09 19:30:00,28.4134499982961,79.36351432178157
2023-03-09 19:35:00,28.424196755740745,79.46031956203886
2023-03-09 19:40:00,28.434943513185384,79.55712480229619
2023-03-09 19:45:00,28.445690270630028,79.65393004255348
2023-03-09 19:50:00,28.45643702807467,79.7507352828108
2023-03-09 19:55:00,28.467183785519314,79.84754052306809
2023-03-09 20:00:00,28.477930542963954,79.94434576332542
2023-03-09 20:05:00,28.488677300408597,80.04115100358273
2023-03-09 20:10:00,28.499424057853243,80.13795624384002
2023-03-09 20:15:00,28.510170815297887,80.23476148409733
2023-03-09 20:20:00,28.52091757274253,80.33156672435463
2023-03-09 20:25:00,28.53166433018717,80.42837196461196
2023-03-09 20:30:00,28.542411087631812,80.52517720486925
2023-03-09 20:35:00,28.553157845076456,80.62198244512656
2023-03-09 20:40:00,28.5639046025211,80.71878768538386
2023-03-09 20:45:00,28.57465135996574,80.81559292564118
2023-03-09 20:50:00,28.58539811741038,80.9123981658985
2023-03-09 20:55:00,28.596144874855028,81.00920340615579
2023-03-09 21:00:00,28.606891632299664,81.10600864641312
2023-03-09 21:05:00,28.617638389744315,81.20281388667041
2023-03-09 21:10:00,28.628385147188954,81.29961912692772
2023-03-09 21:15:00,28.639131904633597,81.39642436718502
2023-03-09 21:20:00,28.64987866207824,81.49322960744233
2023-03-09 21:25:00,28.66062541952288,81.59003484769966
2023-03-09 21:30:00,28.671372176967523,81.68684008795695
2023-03-09 21:35:00,28.682118934412166,81.78364532821426
2023-03-09 21:40:00,28.69286569185681,81.88045056847156
2023-03-09 21:45:00,28.70361244930145,81.97725580872888
2023-03-09 21:50:00,28.7143592067461,82.07406104898618
2023-03-09 21:55:00,28.72510596419074,82.17086628924349
