Timestamp,DMC Building 1 Fahu_B1 Discharge-Air-Temp-Sensor,DMC Building 1 Fahu_B1 Discharge-Air-Temp-Sp,DMC Building 1 Fahu_B1 Discharge-Chilled-Water-Cool-Valve-Cmd
2024-04-15T03:45:00+04:00 Dubai,27.98671722,22,0
2024-04-15T03:50:00+04:00 Dubai,28.13541603,22,0
2024-04-15T03:55:00+04:00 Dubai,28.13541603,22,0
2024-04-15T04:00:00+04:00 Dubai,28.13541603,22,0
2024-04-15T04:05:00+04:00 Dubai,28.13541603,22,0
2024-04-15T04:10:00+04:00 Dubai,28.13541603,22,0
2024-04-15T04:15:00+04:00 Dubai,28.13541603,22,0
2024-04-15T04:20:00+04:00 Dubai,27.98595428,22,0
2024-04-15T04:25:00+04:00 Dubai,27.98595428,22,0
2024-04-15T04:30:00+04:00 Dubai,27.83685303,22,0
2024-04-15T04:35:00+04:00 Dubai,27.6869545,22,0
2024-04-15T04:40:00+04:00 Dubai,27.6869545,22,0
2024-04-15T04:45:00+04:00 Dubai,27.53678703,22,0
2024-04-15T04:50:00+04:00 Dubai,27.53678703,22,0
2024-04-15T04:55:00+04:00 Dubai,27.38652992,22,0
2024-04-15T05:00:00+04:00 Dubai,27.23680878,22,0
2024-04-15T05:05:00+04:00 Dubai,27.08694458,22,0
2024-04-15T05:10:00+04:00 Dubai,26.93507957,22,0
2024-04-15T05:15:00+04:00 Dubai,26.7860508,22,0
2024-04-15T05:20:00+04:00 Dubai,26.7860508,22,0
2024-04-15T05:25:00+04:00 Dubai,26.63561058,22,0
2024-04-15T05:30:00+04:00 Dubai,26.48678207,22,0
2024-04-15T05:35:00+04:00 Dubai,26.48678207,22,0
2024-04-15T05:40:00+04:00 Dubai,26.33414268,22,0
2024-04-15T05:45:00+04:00 Dubai,26.18507195,22,0
2024-04-15T05:50:00+04:00 Dubai,26.18507195,22,0
2024-04-15T05:55:00+04:00 Dubai,26.03528214,22,0
2024-04-15T06:00:00+04:00 Dubai,26.03528214,22,0
2024-04-15T06:05:00+04:00 Dubai,26.03528214,22,0
2024-04-15T06:10:00+04:00 Dubai,26.03528214,22,0
2024-04-15T06:15:00+04:00 Dubai,26.03528214,22,0
2024-04-15T06:20:00+04:00 Dubai,26.03528214,22,0
2024-04-15T06:25:00+04:00 Dubai,26.03528214,22,0
2024-04-15T06:30:00+04:00 Dubai,26.18386841,22,0
2024-04-15T06:35:00+04:00 Dubai,26.18386841,22,0
2024-04-15T06:40:00+04:00 Dubai,26.33450699,22,0
2024-04-15T06:45:00+04:00 Dubai,26.33450699,22,0
2024-04-15T06:50:00+04:00 Dubai,26.33450699,22,0
2024-04-15T06:55:00+04:00 Dubai,26.48303413,22,0
2024-04-15T07:00:00+04:00 Dubai,26.48303413,22,0
2024-04-15T07:05:00+04:00 Dubai,26.63348198,22,0
2024-04-15T07:10:00+04:00 Dubai,27.24905586,22,14.0289
2024-04-15T07:15:00+04:00 Dubai,26.89008522,22,27.382
2024-04-15T07:20:00+04:00 Dubai,24.31169701,22,21.5418
2024-04-15T07:25:00+04:00 Dubai,23.5328331,22,20.1052
2024-04-15T07:30:00+04:00 Dubai,23.38152695,22,21.4866
2024-04-15T07:35:00+04:00 Dubai,23.07462502,22,22.5536
2024-04-15T07:40:00+04:00 Dubai,22.47158813,22,21.1029
2024-04-15T07:45:00+04:00 Dubai,22.01986504,22,19.7879
2024-04-15T07:50:00+04:00 Dubai,22.1701622,22,19.8444
2024-04-15T07:55:00+04:00 Dubai,22.1701622,22,19.8444
2024-04-15T08:00:00+04:00 Dubai,22.32033157,22,21.9326
2024-04-15T08:05:00+04:00 Dubai,22.32033157,22,22.9256
2024-04-15T08:10:00+04:00 Dubai,22.32033157,22,23.9326
2024-04-15T08:15:00+04:00 Dubai,22.32033157,22,25.1848
2024-04-15T08:20:00+04:00 Dubai,22.32033157,22,26.3505
2024-04-15T08:25:00+04:00 Dubai,22.47257614,22,28.7241
2024-04-15T08:30:00+04:00 Dubai,22.13201714,22,29.3133
2024-04-15T08:35:00+04:00 Dubai,21.36952209,22,22.618
2024-04-15T08:40:00+04:00 Dubai,21.36952209,22,21.5989
2024-04-15T08:45:00+04:00 Dubai,21.36952209,22,19.4126
2024-04-15T08:50:00+04:00 Dubai,22.50210762,22,23.0887
2024-04-15T08:55:00+04:00 Dubai,22.97210121,22,29.9299
2024-04-15T09:00:00+04:00 Dubai,21.50470543,22,22.6499
2024-04-15T09:05:00+04:00 Dubai,21.35451317,22,20.5059
2024-04-15T09:10:00+04:00 Dubai,21.50451851,22,19.3776
2024-04-15T09:15:00+04:00 Dubai,21.50451851,22,19.3776
2024-04-15T09:20:00+04:00 Dubai,23.07092476,22,28.2856
2024-04-15T09:25:00+04:00 Dubai,22.40918541,22,29.4384
2024-04-15T09:30:00+04:00 Dubai,21.78490829,22,23.7512
2024-04-15T09:35:00+04:00 Dubai,22.08826256,22,25.9092
2024-04-15T09:40:00+04:00 Dubai,22.08826256,22,25.9092
2024-04-15T09:45:00+04:00 Dubai,22.08826256,22,25.9092
2024-04-15T09:50:00+04:00 Dubai,22.23734665,22,28.0714
2024-04-15T09:55:00+04:00 Dubai,22.38593864,22,29.4177
2024-04-15T10:00:00+04:00 Dubai,22.23422623,22,30.4896
2024-04-15T10:05:00+04:00 Dubai,22.08533096,22,29.3027
2024-04-15T10:10:00+04:00 Dubai,22.08533096,22,29.3027
2024-04-15T10:15:00+04:00 Dubai,22.08533096,22,30.3758
2024-04-15T10:20:00+04:00 Dubai,22.23445702,22,31.4124
2024-04-15T10:25:00+04:00 Dubai,22.23445702,22,32.4901
2024-04-15T10:30:00+04:00 Dubai,22.38360977,22,32.4901
2024-04-15T10:35:00+04:00 Dubai,22.38360977,22,35.7503
2024-04-15T10:40:00+04:00 Dubai,21.14153862,22,26.9806
2024-04-15T10:45:00+04:00 Dubai,21.29018784,22,25.9438
2024-04-15T10:50:00+04:00 Dubai,22.26631165,22,28.3462
2024-04-15T10:55:00+04:00 Dubai,22.73068047,22,35.3299
2024-04-15T11:00:00+04:00 Dubai,21.45432091,22,25.9367
2024-04-15T11:05:00+04:00 Dubai,21.45432091,22,25.9367
2024-04-15T11:10:00+04:00 Dubai,21.45432091,22,24.822
2024-04-15T11:15:00+04:00 Dubai,21.60385132,22,23.386
2024-04-15T11:20:00+04:00 Dubai,23.20558548,22,34.9108
2024-04-15T11:25:00+04:00 Dubai,21.93974876,22,30.0705
2024-04-15T11:30:00+04:00 Dubai,21.62592316,22,27.3261
2024-04-15T11:35:00+04:00 Dubai,21.62592316,22,26.2405
2024-04-15T11:40:00+04:00 Dubai,21.62592316,22,25.1454
2024-04-15T11:45:00+04:00 Dubai,23.10718346,22,34.7665
2024-04-15T11:50:00+04:00 Dubai,22.27232933,22,34.7069
2024-04-15T11:55:00+04:00 Dubai,21.63406944,22,28.0571
2024-04-15T12:00:00+04:00 Dubai,21.63406944,22,28.0571
2024-04-15T12:05:00+04:00 Dubai,21.63406944,22,26.9086
2024-04-15T12:10:00+04:00 Dubai,21.78387642,22,26.9086
2024-04-15T12:15:00+04:00 Dubai,21.93523598,22,26.9086
2024-04-15T12:20:00+04:00 Dubai,22.08432198,22,27.8993
2024-04-15T12:25:00+04:00 Dubai,22.08432198,22,27.8993
2024-04-15T12:30:00+04:00 Dubai,22.08432198,22,27.8993
2024-04-15T12:35:00+04:00 Dubai,22.08432198,22,27.8993
2024-04-15T12:40:00+04:00 Dubai,22.08432198,22,27.8993
2024-04-15T12:45:00+04:00 Dubai,22.3854084,22,31.0099
2024-04-15T12:50:00+04:00 Dubai,22.3854084,22,32.0598
2024-04-15T12:55:00+04:00 Dubai,22.69039726,22,34.7037
2024-04-15T13:00:00+04:00 Dubai,22.84688759,22,39.1614
2024-04-15T13:05:00+04:00 Dubai,22.69817352,22,39.1614
2024-04-15T13:10:00+04:00 Dubai,22.5396347,22,41.0083
2024-04-15T13:15:00+04:00 Dubai,21.76470947,22,36.7719
2024-04-15T13:20:00+04:00 Dubai,21.46044922,22,33.0075
2024-04-15T13:25:00+04:00 Dubai,21.6096611,22,33.0075
2024-04-15T13:30:00+04:00 Dubai,21.46032524,22,31.5104
2024-04-15T13:35:00+04:00 Dubai,21.60912132,22,30.5005
2024-04-15T13:40:00+04:00 Dubai,21.30757904,22,27.4153
2024-04-15T13:45:00+04:00 Dubai,21.30757904,22,24.9903
2024-04-15T13:50:00+04:00 Dubai,21.92309761,22,28.6345
2024-04-15T13:55:00+04:00 Dubai,22.68802643,22,34.2074
2024-04-15T14:00:00+04:00 Dubai,22.83921623,22,36.8358
2024-04-15T14:05:00+04:00 Dubai,22.03303146,22,32.0075
2024-04-15T14:10:00+04:00 Dubai,22.03303146,22,32.0075
2024-04-15T14:15:00+04:00 Dubai,22.03303146,22,32.0075
2024-04-15T14:20:00+04:00 Dubai,22.03303146,22,32.0075
2024-04-15T14:25:00+04:00 Dubai,22.03303146,22,32.0075
2024-04-15T14:30:00+04:00 Dubai,22.34356117,22,34.7574
2024-04-15T14:35:00+04:00 Dubai,22.04388237,22,33.6968
2024-04-15T14:40:00+04:00 Dubai,22.04388237,22,33.6968
2024-04-15T14:45:00+04:00 Dubai,22.34451294,22,36.1714
2024-04-15T14:50:00+04:00 Dubai,22.34451294,22,37.2118
2024-04-15T14:55:00+04:00 Dubai,22.34451294,22,38.2576
2024-04-15T15:00:00+04:00 Dubai,22.48304176,22,40.6206
2024-04-15T15:05:00+04:00 Dubai,22.18014145,22,39.2959
2024-04-15T15:10:00+04:00 Dubai,22.02890587,22,38.2484
2024-04-15T15:15:00+04:00 Dubai,22.02890587,22,38.2484
2024-04-15T15:20:00+04:00 Dubai,21.8757267,22,37.2481
2024-04-15T15:25:00+04:00 Dubai,21.72587585,22,35.471
2024-04-15T15:30:00+04:00 Dubai,21.72587585,22,35.471
2024-04-15T15:35:00+04:00 Dubai,21.72587585,22,34.2907
2024-04-15T15:40:00+04:00 Dubai,21.87562943,22,34.2907
2024-04-15T15:45:00+04:00 Dubai,21.72544479,22,34.2907
2024-04-15T15:50:00+04:00 Dubai,21.72544479,22,33.0689
2024-04-15T15:55:00+04:00 Dubai,21.72544479,22,31.9319
2024-04-15T16:00:00+04:00 Dubai,22.18338013,22,34.636
2024-04-15T16:05:00+04:00 Dubai,22.18338013,22,34.636
2024-04-15T16:10:00+04:00 Dubai,22.48270798,22,37.3493
2024-04-15T16:15:00+04:00 Dubai,22.48270798,22,39.4575
2024-04-15T16:20:00+04:00 Dubai,22.48270798,22,41.559
2024-04-15T16:25:00+04:00 Dubai,22.17002296,22,40.177
2024-04-15T16:30:00+04:00 Dubai,22.02077675,22,38.0329
2024-04-15T16:35:00+04:00 Dubai,21.72014427,22,36.7666
2024-04-15T16:40:00+04:00 Dubai,21.87271309,22,36.7666
2024-04-15T16:45:00+04:00 Dubai,21.87271309,22,36.7666
2024-04-15T16:50:00+04:00 Dubai,21.87544632,22,36.7666
2024-04-15T16:55:00+04:00 Dubai,21.72379112,22,35.6342
2024-04-15T17:00:00+04:00 Dubai,21.72379112,22,33.3672
2024-04-15T17:05:00+04:00 Dubai,21.57221985,22,32.2275
2024-04-15T17:10:00+04:00 Dubai,22.03932953,22,35.0866
2024-04-15T17:15:00+04:00 Dubai,22.03932953,22,35.0866
2024-04-15T17:20:00+04:00 Dubai,22.34453011,22,37.534
2024-04-15T17:25:00+04:00 Dubai,22.34453011,22,37.534
2024-04-15T17:30:00+04:00 Dubai,22.34453011,22,39.1584
2024-04-15T17:35:00+04:00 Dubai,22.18795395,22,40.2724
2024-04-15T17:40:00+04:00 Dubai,21.88540268,22,38.0539
2024-04-15T17:45:00+04:00 Dubai,21.73254776,22,36.8898
2024-04-15T17:50:00+04:00 Dubai,21.57826042,22,34.6883
2024-04-15T17:55:00+04:00 Dubai,21.88570595,22,35.8057
2024-04-15T18:00:00+04:00 Dubai,21.73643875,22,34.6322
2024-04-15T18:05:00+04:00 Dubai,21.73643875,22,33.4481
2024-04-15T18:10:00+04:00 Dubai,21.73643875,22,33.4481
2024-04-15T18:15:00+04:00 Dubai,22.20397377,22,36.0487
2024-04-15T18:20:00+04:00 Dubai,22.20397377,22,37.1029
2024-04-15T18:25:00+04:00 Dubai,22.20397377,22,37.1029
2024-04-15T18:30:00+04:00 Dubai,22.20397377,22,37.1029
2024-04-15T18:35:00+04:00 Dubai,22.05526161,22,37.1029
2024-04-15T18:40:00+04:00 Dubai,22.05526161,22,37.1029
2024-04-15T18:45:00+04:00 Dubai,22.36098289,22,39.3329
2024-04-15T18:50:00+04:00 Dubai,22.20840836,22,40.6413
2024-04-15T18:55:00+04:00 Dubai,22.20840836,22,39.5864
2024-04-15T19:00:00+04:00 Dubai,22.20840836,22,40.7847
2024-04-15T19:05:00+04:00 Dubai,22.20840836,22,41.9939
2024-04-15T19:10:00+04:00 Dubai,22.5082798,22,0
2024-04-15T19:15:00+04:00 Dubai,24.2768631,22,0
2024-04-15T19:20:00+04:00 Dubai,25.04731941,22,0
2024-04-15T19:25:00+04:00 Dubai,25.35146523,22,0
2024-04-15T19:30:00+04:00 Dubai,25.50057983,22,0
2024-04-15T19:35:00+04:00 Dubai,25.65325546,22,0
2024-04-15T19:40:00+04:00 Dubai,25.65325546,22,0
2024-04-15T19:45:00+04:00 Dubai,25.80366135,22,0
2024-04-15T19:50:00+04:00 Dubai,26.26056671,22,0
2024-04-15T19:55:00+04:00 Dubai,27.34195328,22,0
2024-04-15T20:00:00+04:00 Dubai,28.43209839,22,0
2024-04-15T20:05:00+04:00 Dubai,29.36553574,22,0
2024-04-15T20:10:00+04:00 Dubai,29.97413254,22,0
2024-04-15T20:15:00+04:00 Dubai,30.42657471,22,0
2024-04-15T20:20:00+04:00 Dubai,30.87947273,22,0
2024-04-15T20:25:00+04:00 Dubai,31.18016243,22,0
2024-04-15T20:30:00+04:00 Dubai,31.32875633,22,0
2024-04-15T20:35:00+04:00 Dubai,31.63111877,22,0
2024-04-15T20:40:00+04:00 Dubai,31.63111877,22,0
2024-04-15T20:45:00+04:00 Dubai,31.7798481,22,0
2024-04-15T20:50:00+04:00 Dubai,31.7798481,22,0
2024-04-15T20:55:00+04:00 Dubai,31.7798481,22,0
2024-04-15T21:00:00+04:00 Dubai,31.7798481,22,0
2024-04-15T21:05:00+04:00 Dubai,31.7798481,22,0
2024-04-15T21:10:00+04:00 Dubai,31.62991905,22,0
2024-04-15T21:15:00+04:00 Dubai,31.48102951,22,0
2024-04-15T21:20:00+04:00 Dubai,31.48102951,22,0
2024-04-15T21:25:00+04:00 Dubai,31.33251953,22,0
2024-04-15T21:30:00+04:00 Dubai,31.33251953,22,0
2024-04-15T21:35:00+04:00 Dubai,31.18199921,22,0
2024-04-15T21:40:00+04:00 Dubai,31.18199921,22,0
2024-04-15T21:45:00+04:00 Dubai,31.0328598,22,0
2024-04-15T21:50:00+04:00 Dubai,31.0328598,22,0
2024-04-15T21:55:00+04:00 Dubai,31.0328598,22,0
2024-04-15T22:00:00+04:00 Dubai,31.0328598,22,0
2024-04-15T22:05:00+04:00 Dubai,31.0328598,22,0
2024-04-15T22:10:00+04:00 Dubai,31.0328598,22,0
2024-04-15T22:15:00+04:00 Dubai,31.0328598,22,0
2024-04-15T22:20:00+04:00 Dubai,30.88393402,22,0
2024-04-15T22:25:00+04:00 Dubai,30.88393402,22,0
2024-04-15T22:30:00+04:00 Dubai,30.88393402,22,0
2024-04-15T22:35:00+04:00 Dubai,30.73527145,22,0
2024-04-15T22:40:00+04:00 Dubai,30.73527145,22,0
2024-04-15T22:45:00+04:00 Dubai,30.73527145,22,0
2024-04-15T22:50:00+04:00 Dubai,30.73527145,22,0
2024-04-15T22:55:00+04:00 Dubai,30.73527145,22,0
2024-04-15T23:00:00+04:00 Dubai,30.5862236,22,0
2024-04-15T23:05:00+04:00 Dubai,30.5862236,22,0
2024-04-15T23:10:00+04:00 Dubai,30.5862236,22,0
2024-04-15T23:15:00+04:00 Dubai,30.5862236,22,0
2024-04-15T23:20:00+04:00 Dubai,30.436409,22,0
2024-04-15T23:25:00+04:00 Dubai,30.436409,22,0
2024-04-15T23:30:00+04:00 Dubai,30.436409,22,0
2024-04-15T23:35:00+04:00 Dubai,30.436409,22,0
2024-04-15T23:40:00+04:00 Dubai,30.436409,22,0
2024-04-15T23:45:00+04:00 Dubai,30.436409,22,0
2024-04-15T23:50:00+04:00 Dubai,30.436409,22,0
2024-04-15T23:55:00+04:00 Dubai,30.436409,22,0
2024-04-16T00:00:00+04:00 Dubai,30.436409,22,0
2024-04-16T00:05:00+04:00 Dubai,30.436409,22,0
2024-04-16T00:10:00+04:00 Dubai,30.436409,22,0
2024-04-16T00:15:00+04:00 Dubai,30.436409,22,0
2024-04-16T00:20:00+04:00 Dubai,30.436409,22,0
2024-04-16T00:25:00+04:00 Dubai,30.436409,22,0
2024-04-16T00:30:00+04:00 Dubai,30.28771973,22,0
2024-04-16T00:35:00+04:00 Dubai,30.28771973,22,0
2024-04-16T00:40:00+04:00 Dubai,30.28771973,22,0
2024-04-16T00:45:00+04:00 Dubai,30.13900566,22,0
2024-04-16T00:50:00+04:00 Dubai,30.13900566,22,0
2024-04-16T00:55:00+04:00 Dubai,30.13900566,22,0
2024-04-16T01:00:00+04:00 Dubai,29.99008179,22,0
2024-04-16T01:05:00+04:00 Dubai,29.83742905,22,0
2024-04-16T01:10:00+04:00 Dubai,29.38412857,22,0
2024-04-16T01:15:00+04:00 Dubai,29.08519363,22,0
2024-04-16T01:20:00+04:00 Dubai,28.62434387,22,0
2024-04-16T01:25:00+04:00 Dubai,28.32375526,22,0
2024-04-16T01:30:00+04:00 Dubai,27.86921692,22,0
2024-04-16T01:35:00+04:00 Dubai,27.56458092,22,0
2024-04-16T01:40:00+04:00 Dubai,27.11368561,22,0
2024-04-16T01:45:00+04:00 Dubai,26.96316719,22,0
2024-04-16T01:50:00+04:00 Dubai,26.81346893,22,0
2024-04-16T01:55:00+04:00 Dubai,26.81346893,22,0
2024-04-16T02:00:00+04:00 Dubai,26.81346893,22,0
2024-04-16T02:05:00+04:00 Dubai,26.65956116,22,0
2024-04-16T02:10:00+04:00 Dubai,26.65956116,22,0
2024-04-16T02:15:00+04:00 Dubai,26.50921059,22,0
2024-04-16T02:20:00+04:00 Dubai,26.36067581,22,0
2024-04-16T02:25:00+04:00 Dubai,26.06015778,22,0
2024-04-16T02:30:00+04:00 Dubai,25.91026115,22,0
2024-04-16T02:35:00+04:00 Dubai,25.7591114,22,0
2024-04-16T02:40:00+04:00 Dubai,25.61034775,22,0
2024-04-16T02:45:00+04:00 Dubai,25.30918694,22,0
2024-04-16T02:50:00+04:00 Dubai,25.15807152,22,0
2024-04-16T02:55:00+04:00 Dubai,25.00722694,22,0
2024-04-16T03:00:00+04:00 Dubai,24.8569603,22,0
2024-04-16T03:05:00+04:00 Dubai,24.70812225,22,0
2024-04-16T03:10:00+04:00 Dubai,24.5590229,22,0
2024-04-16T03:15:00+04:00 Dubai,24.5590229,22,0
2024-04-16T03:20:00+04:00 Dubai,24.40892792,22,0
2024-04-16T03:25:00+04:00 Dubai,24.40892792,22,0
2024-04-16T03:30:00+04:00 Dubai,24.40892792,22,0
2024-04-16T03:35:00+04:00 Dubai,24.09059143,22,0
2024-04-16T03:40:00+04:00 Dubai,24.09059143,22,0
2024-04-16T03:45:00+04:00 Dubai,24.23957443,22,0
2024-04-16T03:50:00+04:00 Dubai,24.38868904,22,0
2024-04-16T03:55:00+04:00 Dubai,24.53848076,22,0
2024-04-16T04:00:00+04:00 Dubai,24.53848076,22,0
2024-04-16T04:05:00+04:00 Dubai,24.68830872,22,0
2024-04-16T04:10:00+04:00 Dubai,24.68830872,22,0
2024-04-16T04:15:00+04:00 Dubai,24.68830872,22,0
2024-04-16T04:20:00+04:00 Dubai,24.83794022,22,0
2024-04-16T04:25:00+04:00 Dubai,24.83794022,22,0
2024-04-16T04:30:00+04:00 Dubai,24.83794022,22,0
2024-04-16T04:35:00+04:00 Dubai,24.98986244,22,0
2024-04-16T04:40:00+04:00 Dubai,24.98986244,22,0
2024-04-16T04:45:00+04:00 Dubai,24.98986244,22,0
2024-04-16T04:50:00+04:00 Dubai,24.98986244,22,0
2024-04-16T04:55:00+04:00 Dubai,24.98986244,22,0
2024-04-16T05:00:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:05:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:10:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:15:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:20:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:25:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:30:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:35:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:40:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:45:00+04:00 Dubai,25.13844872,22,0
2024-04-16T05:50:00+04:00 Dubai,24.83990288,22,0
2024-04-16T05:55:00+04:00 Dubai,24.69101334,22,0
2024-04-16T06:00:00+04:00 Dubai,24.69101334,22,0
2024-04-16T06:05:00+04:00 Dubai,24.54058266,22,0
2024-04-16T06:10:00+04:00 Dubai,24.54058266,22,0
2024-04-16T06:15:00+04:00 Dubai,24.38978767,22,0
2024-04-16T06:20:00+04:00 Dubai,24.38978767,22,0
2024-04-16T06:25:00+04:00 Dubai,24.38978767,22,0
2024-04-16T06:30:00+04:00 Dubai,24.38978767,22,0
2024-04-16T06:35:00+04:00 Dubai,24.38978767,22,0
2024-04-16T06:40:00+04:00 Dubai,24.38978767,22,0
2024-04-16T06:45:00+04:00 Dubai,24.24078941,22,0
2024-04-16T06:50:00+04:00 Dubai,24.24078941,22,0
2024-04-16T06:55:00+04:00 Dubai,24.24078941,22,0
2024-04-16T07:00:00+04:00 Dubai,24.09210205,22,0
2024-04-16T07:05:00+04:00 Dubai,24.09210205,22,0
2024-04-16T07:10:00+04:00 Dubai,24.39162827,22,7.9885
2024-04-16T07:15:00+04:00 Dubai,24.84648514,22,16.9752
2024-04-16T07:20:00+04:00 Dubai,24.99869347,22,25.8746
2024-04-16T07:25:00+04:00 Dubai,23.88458443,22,24.7893
2024-04-16T07:30:00+04:00 Dubai,24.1987114,22,28.1179
2024-04-16T07:35:00+04:00 Dubai,22.7484951,22,27.9671
2024-04-16T07:40:00+04:00 Dubai,22.59050941,22,27.169
2024-04-16T07:45:00+04:00 Dubai,23.83386993,22,37.6021
2024-04-16T07:50:00+04:00 Dubai,23.83780289,22,43.3928
2024-04-16T07:55:00+04:00 Dubai,22.56706619,22,38.7641
2024-04-16T08:00:00+04:00 Dubai,21.31137276,22,31.8818
2024-04-16T08:05:00+04:00 Dubai,21.31137276,22,30.3864
2024-04-16T08:10:00+04:00 Dubai,21.31137276,22,27.0147
2024-04-16T08:15:00+04:00 Dubai,22.5891037,22,33.6659
2024-04-16T08:20:00+04:00 Dubai,22.7393074,22,37.7606
2024-04-16T08:25:00+04:00 Dubai,22.58945847,22,37.7606
2024-04-16T08:30:00+04:00 Dubai,22.58945847,22,39.0462
2024-04-16T08:35:00+04:00 Dubai,22.28528595,22,39.0462
2024-04-16T08:40:00+04:00 Dubai,21.83356667,22,36.4946
2024-04-16T08:45:00+04:00 Dubai,21.68068123,22,34.1816
2024-04-16T08:50:00+04:00 Dubai,21.98572922,22,35.2149
2024-04-16T08:55:00+04:00 Dubai,22.28754807,22,38.9727
2024-04-16T09:00:00+04:00 Dubai,22.43617821,22,40.0143
2024-04-16T09:05:00+04:00 Dubai,21.97173119,22,38.5395
2024-04-16T09:10:00+04:00 Dubai,21.51096153,22,34.0684
2024-04-16T09:15:00+04:00 Dubai,21.66369438,22,34.0684
2024-04-16T09:20:00+04:00 Dubai,21.81618309,22,34.0684
2024-04-16T09:25:00+04:00 Dubai,22.12084389,22,36.5385
2024-04-16T09:30:00+04:00 Dubai,22.12396431,22,37.5892
2024-04-16T09:35:00+04:00 Dubai,21.82405281,22,34.0308
2024-04-16T09:40:00+04:00 Dubai,21.36879158,22,30.5918
2024-04-16T09:45:00+04:00 Dubai,21.22016335,22,27.7367
2024-04-16T09:50:00+04:00 Dubai,21.5210495,22,28.875
2024-04-16T09:55:00+04:00 Dubai,21.5210495,22,27.7783
2024-04-16T10:00:00+04:00 Dubai,21.5210495,22,25.521
2024-04-16T10:05:00+04:00 Dubai,21.37075615,22,23.0869
2024-04-16T10:10:00+04:00 Dubai,21.67369843,22,24.1334
2024-04-16T10:15:00+04:00 Dubai,21.82344246,22,24.1334
2024-04-16T10:20:00+04:00 Dubai,21.82344246,22,23.1365
2024-04-16T10:25:00+04:00 Dubai,21.82344246,22,23.1365
2024-04-16T10:30:00+04:00 Dubai,21.67381096,22,20.9439
2024-04-16T10:35:00+04:00 Dubai,21.67381096,22,19.9097
2024-04-16T10:40:00+04:00 Dubai,21.52472115,22,17.8335
2024-04-16T10:45:00+04:00 Dubai,21.52472115,22,16.7446
2024-04-16T10:50:00+04:00 Dubai,21.99403191,22,18.3913
2024-04-16T10:55:00+04:00 Dubai,21.99403191,22,19.4969
2024-04-16T11:00:00+04:00 Dubai,21.99403191,22,19.4969
2024-04-16T11:05:00+04:00 Dubai,22.14352417,22,20.5058
2024-04-16T11:10:00+04:00 Dubai,22.29359627,22,21.6105
2024-04-16T11:15:00+04:00 Dubai,22.14473915,22,21.6105
2024-04-16T11:20:00+04:00 Dubai,22.14473915,22,21.6105
2024-04-16T11:25:00+04:00 Dubai,22.14473915,22,22.8667
2024-04-16T11:30:00+04:00 Dubai,22.29743004,22,24.1409
2024-04-16T11:35:00+04:00 Dubai,22.29743004,22,25.2418
2024-04-16T11:40:00+04:00 Dubai,22.29743004,22,25.2418
2024-04-16T11:45:00+04:00 Dubai,22.14586639,22,25.2418
2024-04-16T11:50:00+04:00 Dubai,21.9931736,22,25.2418
2024-04-16T11:55:00+04:00 Dubai,21.84296989,22,23.1542
2024-04-16T12:00:00+04:00 Dubai,21.84296989,22,23.1542
2024-04-16T12:05:00+04:00 Dubai,21.9947319,22,23.1542
2024-04-16T12:10:00+04:00 Dubai,21.9947319,22,24.2898
2024-04-16T12:15:00+04:00 Dubai,21.9947319,22,24.2898
2024-04-16T12:20:00+04:00 Dubai,21.9947319,22,24.2898
2024-04-16T12:25:00+04:00 Dubai,21.9947319,22,24.2898
2024-04-16T12:30:00+04:00 Dubai,22.14635658,22,25.2858
2024-04-16T12:35:00+04:00 Dubai,22.14635658,22,26.3113
2024-04-16T12:40:00+04:00 Dubai,21.99043083,22,27.3825
2024-04-16T12:45:00+04:00 Dubai,21.84154892,22,24.631
2024-04-16T12:50:00+04:00 Dubai,21.84154892,22,23.5448
2024-04-16T12:55:00+04:00 Dubai,21.84154892,22,22.4792
2024-04-16T13:00:00+04:00 Dubai,21.84154892,22,22.4792
2024-04-16T13:05:00+04:00 Dubai,21.68815041,22,21.3391
2024-04-16T13:10:00+04:00 Dubai,21.53775978,22,18.9197
2024-04-16T13:15:00+04:00 Dubai,21.23784256,22,15.9245
2024-04-16T13:20:00+04:00 Dubai,21.7034359,22,17.2866
2024-04-16T13:25:00+04:00 Dubai,21.7034359,22,17.2866
2024-04-16T13:30:00+04:00 Dubai,21.85652542,22,17.2866
2024-04-16T13:35:00+04:00 Dubai,21.85652542,22,16.1754
2024-04-16T13:40:00+04:00 Dubai,21.85652542,22,16.1754
2024-04-16T13:45:00+04:00 Dubai,21.85652542,22,15.0074
2024-04-16T13:50:00+04:00 Dubai,21.85652542,22,15.0074
2024-04-16T13:55:00+04:00 Dubai,21.85652542,22,15.0074
2024-04-16T14:00:00+04:00 Dubai,21.85652542,22,15.0074
2024-04-16T14:05:00+04:00 Dubai,21.85652542,22,15.0074
